age,sex,zone,mc,vage,bonus,duration,freq,sev
50,2,1,3,14,7,1,0,0
24,2,5,4,1,1,0.32,0,0
58,2,4,5,15,1,3.46,0,0
29,1,7,2,1,1,0.97,0,0
32,2,4,4,11,1,1,0,0
62,2,6,3,21,3,0.5,0,0
41,2,4,6,6,6,0.94,0,0
19,2,2,4,1,1,0.42,0,0
50,2,1,2,12,1,0.44,0,0
50,2,6,3,11,1,1.4,0,0
49,2,2,6,12,7,0.5,0,0
51,2,3,2,16,4,0.5,0,0
26,1,1,4,14,1,0.5,0,0
51,2,6,3,1,7,2.87,0,0
46,2,1,6,11,7,0.65,0,0
58,2,1,4,4,6,0.5,0,0
41,2,4,3,6,4,0.25,0,0
58,1,5,3,6,7,0.5,0,0
19,2,4,3,9,3,0.6,0,0
55,2,1,3,6,1,0.45,0,0
45,2,6,6,9,7,0.87,0,0
50,2,2,5,21,4,0.5,0,0
50,2,6,6,4,5,0.5,0,0
35,2,5,5,17,7,0.5,0,0
59,1,3,5,10,7,0.95,0,0
49,2,5,5,18,3,0.98,0,0
62,2,2,6,6,4,0.96,0,0
59,2,3,6,3,6,0.46,0,0
57,2,2,4,9,7,0.25,0,0
55,2,2,4,6,1,0.59,0,0
58,2,3,4,17,7,1,0,0
60,2,3,3,1,7,3.43,0,0
29,1,2,5,12,1,0.44,0,0
43,2,2,4,18,7,0.76,0,0
62,2,6,6,15,4,0.5,0,0
48,2,4,3,6,5,1.52,0,0
31,2,1,7,11,2,0.21,0,0
42,2,4,3,28,6,0.55,1,108000
42,2,3,3,1,1,3.11,0,0
28,2,2,1,13,7,1.56,0,0
64,2,3,6,16,7,1,0,0
49,1,3,2,7,4,0.5,0,0
33,2,2,6,15,1,1.72,0,0
42,2,1,4,6,2,0,0,0
59,2,4,4,18,5,0.5,0,0
59,2,6,1,16,2,1.14,0,0
46,2,2,5,1,2,1.32,0,0
23,2,4,1,12,1,0.07,0,0
46,1,3,3,7,7,1,0,0
61,2,2,6,16,7,2,0,0
21,2,2,5,12,2,0.25,0,0
51,2,5,4,19,6,1,0,0
41,2,4,2,43,2,0.47,0,0
44,2,2,2,18,1,0.97,0,0
51,2,1,4,4,5,1,0,0
53,2,4,4,16,1,2.45,0,0
37,1,3,3,6,6,0.48,0,0
30,2,4,6,14,1,2.47,0,0
44,1,3,4,6,1,0.5,0,0
29,2,1,4,6,1,0.97,0,0
64,2,4,4,24,4,0.5,0,0
28,1,2,6,10,7,0.02,0,0
52,2,3,1,8,3,0.05,0,0
24,2,4,3,3,3,0.69,0,0
72,2,4,3,13,1,1.18,0,0
31,2,6,6,15,5,0.93,0,0
48,2,4,3,16,6,2.98,0,0
42,2,6,6,4,2,0.02,0,0
48,2,3,5,9,2,0.61,0,0
28,2,1,5,3,7,1.37,0,0
37,2,2,4,13,5,0.5,0,0
46,2,4,3,15,4,2.08,0,0
26,2,2,3,7,1,0.06,0,0
28,2,1,4,19,1,0.22,0,0
35,2,4,5,16,6,1.22,0,0
18,1,4,2,14,3,0.4,0,0
61,2,4,4,17,5,0.5,0,0
31,1,2,5,13,5,0.58,0,0
26,2,4,3,4,7,3.44,0,0
18,2,4,2,12,3,1.82,0,0
43,2,3,5,12,7,1.65,0,0
28,2,2,3,0,7,0.45,0,0
71,2,4,4,13,4,0.7,0,0
47,2,4,5,14,4,1.97,0,0
28,2,1,3,25,1,0.17,0,0
17,2,4,1,7,2,0.56,0,0
56,2,2,4,18,1,0,0,0
39,2,4,3,16,6,0.48,0,0
42,1,4,4,1,5,0.37,0,0
67,2,2,3,17,7,1.38,0,0
48,1,1,1,34,7,0.5,0,0
50,2,4,6,14,3,0.99,0,0
50,2,1,1,7,7,1.53,0,0
62,2,3,3,8,7,1,0,0
40,2,1,3,24,5,0.4,0,0
46,2,4,6,2,7,10.96,0,0
62,2,4,3,15,4,0.5,0,0
47,2,2,1,44,6,0.81,0,0
52,2,1,5,12,4,0.51,0,0
45,2,3,4,2,3,1.25,0,0
48,2,4,5,21,7,1.55,0,0
68,2,4,4,3,7,0.5,0,0
64,2,4,2,3,7,0.75,0,0
46,2,1,1,1,2,0.64,0,0
52,2,4,4,19,4,0.5,0,0
50,2,3,3,12,1,0.99,0,0
29,2,1,3,7,7,0.97,0,0
48,1,1,3,13,1,0.02,0,0
44,1,1,2,1,7,0.35,0,0
36,2,4,5,16,1,2.83,0,0
54,2,4,6,14,7,7.36,0,0
38,2,4,4,15,1,2,0,0
41,1,4,3,6,7,0.99,0,0
18,2,4,2,1,1,0.95,0,0
50,2,4,3,18,7,6.83,0,0
45,2,4,3,3,4,0.91,0,0
21,2,3,5,10,2,0.7,0,0
49,2,1,3,16,5,0.5,0,0
29,1,2,4,14,2,0.77,0,0
61,2,4,4,24,5,0.25,0,0
53,2,4,2,16,2,1,0,0
23,2,4,3,12,3,0.47,0,0
47,2,1,3,9,7,2.32,0,0
28,2,4,3,25,2,1,0,0
57,2,6,4,18,3,1,0,0
21,2,2,7,8,3,0.17,0,0
50,2,5,5,11,6,0.5,0,0
35,2,4,4,4,7,0.55,0,0
28,2,1,1,2,4,0.96,0,0
39,2,1,4,9,3,0.5,0,0
23,2,2,1,8,6,1,0,0
56,2,2,3,12,6,0.99,0,0
23,2,3,3,5,5,0.52,0,0
41,2,4,4,18,5,0.38,0,0
55,2,4,3,19,1,0.98,0,0
46,2,5,3,19,4,0.5,0,0
45,2,3,1,17,1,1,0,0
17,2,4,2,7,2,0.25,0,0
45,2,1,4,22,3,0.02,0,0
52,2,4,3,6,6,2.5,0,0
24,2,5,6,13,5,0.43,0,0
49,2,3,3,4,2,1,0,0
45,2,4,4,9,7,2.68,0,0
27,2,2,3,21,2,0.45,0,0
49,2,4,3,27,1,1,0,0
22,2,3,3,12,3,0.24,1,700
32,1,3,5,16,7,0.35,0,0
50,2,6,1,44,1,0.92,0,0
47,2,2,4,6,6,1,0,0
31,2,4,4,16,7,0.83,0,0
52,2,4,4,22,7,2,0,0
22,2,4,3,17,1,2.27,1,7894
26,2,5,6,6,6,0.07,0,0
49,1,2,2,1,2,0.5,0,0
27,2,7,3,14,7,0.27,0,0
71,2,4,3,17,7,1,0,0
38,2,1,3,19,5,0.59,0,0
51,2,4,3,1,6,1,0,0
58,2,4,4,16,1,2.44,0,0
23,2,3,6,8,4,0.68,0,0
52,2,3,3,15,6,1,0,0
44,1,4,3,17,3,1,0,0
39,1,4,3,7,3,0.45,0,0
42,2,1,5,12,4,0.5,0,0
23,2,4,4,2,7,0.5,0,0
32,1,2,6,9,5,1.36,0,0
53,1,4,4,15,7,3.96,0,0
27,2,3,3,13,1,0,0,0
23,2,4,4,8,1,3.45,0,0
65,2,3,3,5,7,2.5,0,0
59,2,4,3,15,4,2.1,0,0
61,2,2,3,6,5,1,0,0
44,2,4,3,11,3,1.94,0,0
34,1,2,1,32,3,0.75,0,0
44,2,2,6,12,7,1.49,0,0
43,2,4,4,2,2,0.47,0,0
27,2,4,3,0,6,0.36,0,0
23,2,2,5,14,3,0.51,0,0
27,2,1,4,6,6,1.12,0,0
26,2,3,6,14,6,1,0,0
51,2,2,4,17,2,0.5,0,0
42,2,4,4,16,1,3.44,0,0
54,2,3,5,17,7,6.21,0,0
41,2,3,5,7,7,0.23,0,0
50,2,4,5,13,4,3.2,0,0
37,2,1,3,19,7,1,0,0
28,2,4,1,49,6,0.96,0,0
56,2,3,1,25,3,0.45,0,0
26,2,1,3,2,2,0.87,0,0
34,2,6,6,17,4,1,0,0
46,2,3,4,17,1,1.38,0,0
19,2,4,1,45,1,1,0,0
46,2,4,4,7,3,0.24,0,0
22,2,4,4,16,1,0.58,1,4962
45,2,2,3,7,7,0.98,0,0
52,2,3,1,41,3,0.5,0,0
30,2,2,6,12,3,0.27,0,0
47,2,3,4,9,7,1,0,0
21,2,1,3,14,3,0.44,0,0
28,2,4,7,11,7,0.47,0,0
49,1,3,4,9,7,0.5,0,0
58,2,4,4,3,1,0.49,0,0
56,2,4,4,7,2,0.5,0,0
44,2,3,5,18,7,3.77,0,0
43,2,4,5,14,4,1.5,0,0
25,2,3,2,11,3,0.55,0,0
54,2,3,5,13,7,1,0,0
24,2,5,4,21,2,0.79,0,0
37,2,1,3,23,7,0.97,0,0
53,2,1,2,11,1,0.09,0,0
49,2,1,3,3,1,1.18,0,0
34,2,3,3,28,5,0.56,0,0
58,2,2,6,11,7,0.25,0,0
60,2,4,3,15,7,4.86,0,0
54,2,2,4,17,7,1.95,0,0
41,2,4,2,14,2,0.46,0,0
31,2,5,4,7,7,0.5,0,0
34,2,4,1,44,2,1.39,0,0
59,2,2,3,5,2,1,0,0
59,2,4,2,47,7,0.49,0,0
26,2,4,4,2,3,0.5,0,0
53,2,4,4,0,7,1.82,0,0
22,1,4,3,14,1,0.92,0,0
31,2,2,4,16,3,2.44,0,0
48,2,2,3,13,2,0,0,0
55,2,4,5,7,5,0.5,0,0
41,2,3,3,17,7,0.58,0,0
22,2,4,3,17,2,1,0,0
27,2,1,6,7,6,0.67,0,0
28,2,2,1,16,5,0.22,0,0
37,2,4,4,17,4,0.43,0,0
33,2,6,6,16,7,0.99,0,0
54,2,1,4,0,7,0.33,0,0
46,2,2,2,15,2,1,0,0
27,1,4,5,16,7,0.5,0,0
53,2,1,2,17,4,0.5,0,0
39,1,4,5,17,2,0.96,0,0
55,2,4,4,3,3,0.88,0,0
46,2,4,5,5,5,0.05,0,0
48,2,3,3,3,7,8.26,0,0
52,2,3,3,15,7,4.25,0,0
51,1,2,4,13,1,0,0,0
30,2,2,3,17,3,0.93,0,0
65,1,6,1,33,7,1,0,0
35,1,4,3,4,4,0.5,0,0
44,2,6,5,1,7,1.82,0,0
51,2,4,6,16,7,12.17,0,0
51,2,3,4,14,4,1,0,0
54,2,1,5,14,1,0.83,0,0
45,2,2,5,16,1,0,0,0
61,2,4,3,7,7,1,0,0
45,1,3,6,1,7,0.5,0,0
32,2,4,6,10,1,0.42,0,0
27,2,2,3,22,6,0.04,0,0
54,2,3,5,22,1,0.62,0,0
47,2,7,3,24,7,0.93,0,0
43,2,4,6,11,1,2.83,0,0
38,2,4,4,42,7,1,0,0
57,2,6,2,15,7,1.38,0,0
27,1,3,3,1,7,1.43,0,0
47,2,2,2,29,3,1,0,0
52,2,2,6,16,3,0.5,0,0
49,2,2,4,12,6,0.95,0,0
44,2,3,6,11,1,1.21,0,0
50,2,6,2,0,2,0.43,0,0
57,2,4,6,16,7,4.74,0,0
73,2,4,6,10,7,0.55,0,0
36,2,4,1,16,2,1,0,0
55,2,4,4,14,7,2.69,0,0
50,1,2,3,14,1,0.48,0,0
37,2,5,5,15,1,0,0,0
26,2,3,6,7,4,0.5,0,0
34,2,1,3,15,1,0.36,0,0
60,2,2,1,27,1,0.99,0,0
29,2,1,6,55,2,0.34,1,5752
26,2,4,5,10,2,1.75,0,0
54,2,2,3,2,7,9.2,1,2500
52,2,3,4,15,7,1,0,0
23,1,4,3,2,3,0.37,0,0
40,2,4,5,16,6,1.19,0,0
31,2,2,1,38,7,0.5,0,0
59,2,5,3,18,7,0.97,0,0
55,2,2,3,15,4,0.5,0,0
58,2,3,4,4,7,2,0,0
53,2,4,3,12,5,1.44,0,0
23,2,4,6,4,7,0.54,0,0
65,2,4,5,16,7,1,0,0
56,1,4,1,16,7,1,0,0
55,2,4,1,45,7,0.99,0,0
52,2,2,3,19,7,0.5,0,0
45,2,1,4,12,1,0.68,0,0
55,2,3,1,18,1,0.94,0,0
43,1,4,3,1,7,5.34,0,0
37,2,4,3,0,4,0,0,0
56,2,4,6,12,7,4.6,0,0
39,2,2,4,23,6,0.98,0,0
30,2,2,5,6,7,0.98,0,0
51,2,4,3,4,6,0,0,0
62,2,2,5,13,7,0.59,0,0
34,2,5,6,11,7,0.5,0,0
45,2,4,5,2,1,0.81,0,0
49,1,1,1,2,2,0.28,0,0
34,2,4,6,18,7,0.5,0,0
47,2,4,4,13,7,3.64,0,0
28,2,3,5,13,1,2.41,0,0
42,1,4,5,12,1,0.16,0,0
32,1,4,6,15,2,0.21,0,0
26,2,4,5,15,5,2.55,0,0
18,2,2,1,4,2,0.5,0,0
24,1,4,6,13,7,1,0,0
26,2,2,4,5,2,0.49,0,0
44,2,3,3,18,3,0.97,0,0
25,2,3,6,15,5,0.61,0,0
43,2,1,3,21,2,0.5,0,0
26,2,3,6,13,4,0.99,0,0
29,2,3,5,5,1,0.92,0,0
24,2,4,6,4,3,0.5,0,0
55,2,5,5,8,4,0.5,0,0
17,2,4,6,8,1,0.42,0,0
37,2,4,3,13,7,2.01,0,0
38,2,4,5,2,5,0.99,0,0
54,2,4,5,2,7,9.3,0,0
48,2,1,3,1,2,0.99,0,0
26,1,3,4,3,4,0.5,0,0
25,2,4,4,17,1,3.52,0,0
46,2,3,5,11,7,1.72,0,0
27,2,2,6,9,1,0.65,0,0
52,2,4,3,12,4,0.88,0,0
59,2,6,4,19,7,0.95,0,0
53,2,3,4,10,4,0.12,0,0
41,2,4,4,30,7,1.64,0,0
49,2,3,1,26,1,0.5,0,0
52,2,1,3,15,2,0.5,0,0
37,2,1,3,3,5,0.96,0,0
27,2,3,7,9,7,0,0,0
46,2,2,3,6,1,0.45,0,0
27,2,2,4,15,1,0.83,0,0
47,2,2,1,13,3,0.25,0,0
39,1,3,2,17,7,1,0,0
59,2,2,3,7,1,0.95,0,0
43,2,4,3,21,1,2.75,0,0
29,2,3,6,13,5,0.31,0,0
47,1,1,3,1,7,1.47,0,0
63,2,6,5,16,4,0.29,0,0
26,1,2,4,18,1,0.3,0,0
56,2,4,5,9,4,1,0,0
22,2,4,4,11,1,1.42,0,0
50,2,3,6,13,4,0.7,0,0
42,2,4,1,49,7,1,0,0
23,2,3,3,0,4,0.38,0,0
46,2,3,4,19,7,1,0,0
60,2,4,5,13,5,0.5,0,0
48,2,1,4,14,2,0.16,0,0
46,2,4,3,23,1,1.43,0,0
38,1,4,2,1,2,0.67,0,0
35,2,2,5,3,1,0.27,0,0
42,2,6,3,2,7,0.96,0,0
29,2,3,3,16,3,0.62,0,0
28,2,4,6,6,3,0,0,0
53,2,5,6,8,7,0.5,0,0
49,2,1,2,5,4,0.5,0,0
47,2,4,1,11,4,1,0,0
34,2,3,4,16,1,2.34,0,0
48,2,5,5,20,7,0.5,0,0
41,2,4,6,8,7,5.2,0,0
36,2,4,4,39,7,0.5,0,0
49,2,3,3,22,7,1.99,0,0
37,2,1,3,1,1,0.95,0,0
43,1,3,3,1,2,0.75,0,0
28,2,2,3,15,3,1,0,0
49,2,2,4,7,7,2.98,0,0
64,2,4,3,5,7,0.99,0,0
52,2,4,4,2,6,0.5,0,0
50,2,4,3,2,6,0.96,0,0
34,2,3,3,4,3,0.58,0,0
47,2,4,4,20,7,1,0,0
63,2,6,1,32,1,0.95,0,0
52,2,1,1,9,7,1,0,0
43,2,3,6,16,7,4.93,0,0
30,2,2,4,20,2,0.5,0,0
27,2,4,2,2,1,0.44,0,0
44,2,3,3,3,1,0.88,0,0
44,2,3,4,16,6,1.46,0,0
27,1,1,3,1,4,0.98,0,0
43,2,2,4,17,3,1,0,0
23,2,6,4,3,3,0.89,0,0
59,2,3,1,22,7,0.92,0,0
46,2,3,3,3,2,0.93,0,0
71,2,4,5,6,7,0.5,0,0
44,1,4,5,11,3,0.94,0,0
25,2,2,6,2,6,0.59,0,0
67,1,4,3,8,4,1,0,0
54,2,4,1,47,1,1,0,0
54,2,3,4,3,7,4.97,0,0
54,2,6,4,5,7,1,0,0
29,1,4,3,21,2,2,0,0
45,2,3,3,2,1,0.5,0,0
42,2,2,4,26,7,1.02,0,0
46,2,4,6,3,7,5.89,0,0
34,2,4,5,6,7,1.45,0,0
57,2,4,3,13,5,1,0,0
53,2,2,3,17,1,0.42,0,0
48,2,1,3,1,6,1.63,0,0
24,2,3,7,6,7,0.13,0,0
32,2,1,4,17,3,0.5,0,0
24,1,4,4,8,2,0.02,0,0
31,2,3,6,4,7,2.02,0,0
60,2,2,3,16,2,0.85,0,0
46,2,3,4,4,3,0,0,0
28,2,3,4,4,5,1.19,0,0
32,1,4,4,5,2,0.07,0,0
40,2,2,4,17,1,0.75,0,0
51,2,5,3,4,7,2,0,0
22,2,4,6,2,1,0.18,0,0
37,1,6,5,14,1,0.47,0,0
28,1,4,6,4,2,0.5,0,0
58,2,3,3,10,1,0.98,0,0
44,2,4,6,15,6,3.39,0,0
38,2,1,4,7,2,1,0,0
22,2,3,4,16,2,1.5,0,0
43,2,2,3,17,2,1.14,0,0
47,2,4,4,21,1,0.47,0,0
37,1,3,3,2,7,1,0,0
50,2,4,4,12,7,2.86,0,0
49,1,1,5,9,3,0.55,0,0
48,2,1,1,66,1,1.01,0,0
60,2,2,4,5,5,0.5,0,0
47,1,4,5,15,5,1.25,0,0
65,2,4,2,3,2,0.42,0,0
52,2,4,5,0,1,0.5,0,0
46,2,6,5,17,2,0.5,0,0
53,2,2,4,24,2,1,0,0
70,2,4,1,32,5,0.51,0,0
26,2,3,1,7,3,0.5,0,0
47,2,2,6,1,1,0.45,0,0
39,2,2,6,15,7,1,0,0
44,2,3,2,14,1,1,0,0
27,2,4,3,18,1,0.93,0,0
47,1,4,3,13,5,1,0,0
61,1,4,3,2,6,1.25,0,0
25,2,4,4,13,1,2.37,0,0
25,2,2,6,16,2,0.22,0,0
21,2,4,7,9,1,1.15,0,0
65,2,6,5,23,4,0,0,0
27,2,4,6,1,1,0.48,0,0
41,2,3,4,0,7,0.29,0,0
42,1,1,3,13,1,0.46,0,0
33,2,2,3,2,5,0.75,0,0
40,1,3,4,10,1,0.5,0,0
57,2,7,6,14,7,0.5,0,0
49,2,6,5,14,2,0.87,0,0
46,1,4,3,13,7,0.91,0,0
60,2,4,6,2,1,0,0,0
63,2,4,3,12,1,1.22,0,0
57,2,3,5,4,7,1,0,0
44,2,4,4,0,7,0.34,0,0
42,2,4,3,18,7,7.35,0,0
26,2,4,4,7,1,0.93,0,0
59,2,4,5,8,5,0.92,0,0
64,2,4,1,40,7,1,0,0
61,2,4,5,14,1,1.96,0,0
19,2,4,4,15,1,0.5,0,0
48,2,4,6,13,2,0.36,0,0
19,2,4,6,5,1,0.76,0,0
46,2,5,3,17,3,0.5,0,0
61,2,3,6,13,2,0.24,0,0
26,1,4,3,4,5,0.96,0,0
42,2,4,1,40,1,1,0,0
45,2,3,4,8,7,0.5,0,0
18,2,4,1,2,1,2.12,0,0
69,2,4,4,15,3,1,0,0
47,2,1,3,18,1,0.5,0,0
29,2,1,4,1,6,0.98,0,0
60,2,4,3,17,7,3.95,0,0
31,2,2,6,17,1,0.83,0,0
34,2,1,5,12,5,0.47,0,0
45,2,3,5,28,7,0.93,0,0
51,1,1,2,7,3,0.48,0,0
50,2,2,6,12,4,0.45,0,0
30,2,2,5,4,7,2.45,0,0
35,2,2,6,15,7,2,0,0
25,2,1,1,22,1,0.16,0,0
26,2,4,5,15,4,1.73,0,0
49,2,1,3,4,1,0.96,0,0
53,2,1,5,11,4,0.56,0,0
20,2,4,5,10,2,0.23,1,10844
44,2,4,4,28,3,0.37,0,0
67,2,4,2,7,4,1,0,0
49,1,3,2,7,5,0.14,0,0
66,2,5,1,15,6,0.5,0,0
74,1,4,1,17,1,0.72,0,0
24,2,4,6,18,7,0.5,0,0
51,2,4,3,8,6,1,0,0
33,1,4,1,26,2,0.79,0,0
24,2,6,5,6,5,0.34,0,0
41,2,6,6,8,7,1,0,0
23,1,4,3,6,1,0.35,0,0
30,2,4,3,41,4,1,0,0
21,2,4,6,14,2,0.49,0,0
30,2,1,1,8,4,0.4,0,0
22,2,4,3,4,1,1.47,0,0
28,2,1,2,1,6,0.5,0,0
44,2,1,3,18,2,2,0,0
41,1,4,6,13,5,0.35,0,0
74,2,3,3,4,1,0.45,0,0
33,2,6,3,21,1,1,0,0
43,2,2,1,1,1,0,0,0
59,2,4,1,46,7,1,0,0
27,1,1,4,2,1,0.53,0,0
51,2,1,3,20,3,0.5,0,0
55,1,2,2,13,1,0.54,0,0
49,2,4,3,3,7,13.61,0,0
44,2,4,5,26,7,0.57,0,0
47,2,4,5,4,2,0.5,0,0
46,2,4,3,28,6,0.5,0,0
44,2,3,3,3,3,1,0,0
27,2,2,4,12,2,0.3,0,0
49,2,4,4,1,1,0.59,0,0
26,2,3,6,9,4,0.5,0,0
23,1,4,6,9,3,0.03,0,0
53,2,3,5,5,7,1,0,0
28,1,4,3,16,2,0.5,0,0
33,2,1,6,7,7,0.44,0,0
33,2,4,4,15,3,1,0,0
65,2,3,2,18,4,0.5,0,0
25,1,3,4,5,3,0.92,0,0
36,2,2,3,25,1,1.09,0,0
27,2,1,6,15,3,0.7,0,0
33,2,5,2,4,7,0.35,0,0
36,2,4,5,23,1,0.46,0,0
75,2,4,3,11,7,1,0,0
43,2,5,4,1,1,0.84,0,0
48,2,4,1,47,1,0.05,0,0
38,2,6,3,3,1,0.43,0,0
28,1,4,4,1,3,0.96,1,6600
22,2,5,5,15,1,0.49,0,0
44,1,6,2,4,4,1,0,0
45,1,4,5,18,5,0.87,0,0
34,2,3,1,28,1,0,0,0
36,2,3,3,28,7,0.3,0,0
45,2,4,5,7,7,0.98,0,0
54,2,5,3,5,2,0.5,0,0
31,2,4,5,5,7,1.43,0,0
63,2,4,3,5,7,0.5,0,0
58,2,2,4,3,4,0.48,0,0
64,1,4,1,42,7,0.5,0,0
30,2,3,4,8,4,0.21,0,0
35,2,3,1,18,7,0.09,0,0
36,2,4,3,4,7,0.98,0,0
56,2,4,6,10,7,2.93,0,0
29,2,3,6,11,5,0.1,0,0
19,2,3,6,7,1,1,0,0
27,2,4,5,0,4,0.23,0,0
27,1,2,2,14,1,1,0,0
47,1,2,5,7,2,0.47,0,0
46,2,4,5,11,5,1.42,0,0
24,2,5,1,43,1,0.99,0,0
25,2,6,5,17,1,0.93,0,0
42,2,3,1,56,3,0,0,0
33,1,6,3,9,7,0.45,0,0
22,2,4,4,6,7,0.58,0,0
47,1,4,4,17,3,1,0,0
55,2,1,5,17,3,0.43,0,0
34,2,2,5,1,7,1.19,0,0
50,2,4,4,10,1,0.45,0,0
31,2,3,5,18,2,0.5,0,0
31,2,4,1,19,7,0.43,0,0
51,1,4,5,16,5,0.5,0,0
22,2,2,3,2,2,0.32,0,0
34,2,4,2,11,7,1,0,0
41,2,4,1,4,5,0.53,0,0
50,2,4,5,21,2,0.3,0,0
34,1,1,1,6,7,0.62,0,0
45,2,3,1,40,3,1,0,0
44,2,4,5,22,2,0.84,0,0
43,2,3,6,12,1,0.79,0,0
28,2,6,6,18,7,0.65,0,0
45,1,4,6,12,7,1.96,0,0
29,2,2,3,16,3,0,0,0
45,2,3,4,5,2,0.75,0,0
43,2,2,4,16,1,0.47,0,0
56,2,4,3,17,2,2,0,0
52,2,4,4,7,6,1,0,0
47,2,2,6,12,7,1.69,0,0
54,2,4,2,1,1,1.93,0,0
50,2,4,3,20,4,0.5,0,0
53,2,3,4,19,2,1.01,0,0
44,2,1,5,17,2,1.14,0,0
43,2,1,3,25,1,1,0,0
19,2,3,4,5,1,0.14,0,0
26,2,3,5,16,1,1.13,0,0
30,2,3,4,2,4,0.83,0,0
31,2,4,6,1,7,3.18,0,0
62,2,3,2,14,7,1,0,0
45,2,7,6,13,7,0.36,0,0
54,2,4,2,11,7,1.5,0,0
53,2,1,3,17,2,2,0,0
31,1,3,5,14,1,1,0,0
47,2,4,6,10,7,6.05,0,0
22,2,2,4,6,6,0.51,0,0
63,1,2,6,15,1,0.38,0,0
24,1,2,3,11,3,0.71,0,0
38,2,4,3,20,7,2,0,0
45,1,4,2,7,1,0.95,0,0
27,2,4,5,1,1,0.28,0,0
40,2,4,4,19,4,1.08,0,0
58,2,4,5,4,4,1,0,0
46,2,4,1,43,1,0.49,0,0
39,2,4,5,16,7,3.9,0,0
47,2,3,5,15,7,1.95,0,0
47,2,4,6,12,7,8.28,0,0
25,2,3,5,8,5,1.65,0,0
23,1,4,4,20,1,1,0,0
54,2,4,3,1,1,6.1,0,0
37,2,3,5,14,5,0.79,0,0
43,2,3,4,9,7,0.95,0,0
55,2,3,5,14,2,1,0,0
51,2,1,1,8,7,1,0,0
24,2,3,4,14,2,1.08,0,0
42,2,4,6,8,6,0.95,0,0
27,2,4,3,14,4,0.34,0,0
45,2,3,3,9,2,1,0,0
53,2,4,6,20,4,1,0,0
29,2,1,4,10,7,1,0,0
24,2,2,4,5,4,0.87,0,0
44,2,1,1,13,7,0.71,0,0
21,2,4,5,11,1,1.03,0,0
41,2,4,6,9,6,0.04,0,0
25,2,4,6,6,5,1.2,0,0
45,2,6,3,13,3,0.5,0,0
26,2,2,1,5,1,0.3,0,0
62,2,2,6,15,2,0.5,0,0
50,2,1,5,15,1,0.46,0,0
43,2,1,3,4,5,0.25,0,0
58,2,4,3,2,4,1.18,0,0
23,1,4,3,26,1,0.24,0,0
41,2,2,3,1,2,2.55,0,0
44,1,4,6,18,7,0.43,0,0
45,2,2,5,11,5,0.25,0,0
46,2,3,6,2,1,0.46,0,0
23,2,3,5,3,7,1,0,0
47,2,2,3,14,3,2.61,0,0
23,2,4,5,3,5,0.27,0,0
57,2,4,6,12,7,2,0,0
47,2,1,5,11,7,0.5,0,0
29,2,3,1,39,7,1,0,0
49,2,2,2,4,4,0.5,0,0
58,2,4,4,17,4,0.5,0,0
25,2,1,2,11,3,1,0,0
27,2,6,4,4,1,0.41,0,0
27,2,1,1,6,2,0.55,0,0
46,2,4,3,9,3,0.32,0,0
24,2,3,2,1,3,1.98,0,0
52,1,6,2,11,7,0.58,0,0
48,2,3,4,19,1,0.96,0,0
28,2,5,1,41,1,0.2,0,0
32,1,1,3,14,1,0.58,0,0
48,2,2,1,30,4,0.55,0,0
51,2,2,6,9,6,0.32,0,0
25,2,3,3,5,4,0.27,0,0
26,1,4,4,15,4,0.25,0,0
48,2,6,4,1,4,0.81,0,0
60,2,3,3,4,4,0.5,0,0
41,2,3,6,10,7,1.91,0,0
26,2,4,4,16,7,0.93,0,0
25,2,1,5,11,1,1.32,0,0
39,2,4,2,54,7,1,0,0
29,1,4,3,9,2,0.5,0,0
31,2,2,4,1,2,0.47,0,0
24,2,4,6,11,3,1.48,0,0
53,2,1,4,10,2,0.59,0,0
39,2,3,1,13,1,0.65,0,0
61,2,4,2,18,1,1,0,0
57,2,4,6,2,7,3.53,0,0
33,2,4,4,5,6,0.25,0,0
46,2,3,4,17,7,6.64,0,0
23,2,3,5,1,3,0.5,0,0
52,2,4,7,41,1,1,0,0
35,2,3,6,12,7,0.87,0,0
59,1,2,1,43,1,1,0,0
58,2,4,2,35,1,1,0,0
46,2,1,3,15,3,0.71,0,0
27,1,2,2,3,2,0.18,0,0
66,2,4,4,17,7,2,0,0
26,2,2,6,7,1,0.09,0,0
40,2,2,2,0,1,0,0,0
48,2,5,3,2,2,1.5,0,0
34,1,1,1,1,1,0.05,0,0
21,2,4,2,19,1,0.97,0,0
28,2,2,6,11,6,0.41,0,0
35,2,1,1,2,6,1,0,0
24,1,4,5,12,1,0.92,0,0
19,2,4,4,2,2,0.02,0,0
69,2,4,2,33,5,1,0,0
42,1,2,6,10,3,1.08,0,0
45,1,4,2,6,7,1,0,0
26,1,3,4,17,1,0.71,0,0
28,2,3,5,10,5,0.24,0,0
41,2,4,5,18,5,0.5,0,0
44,2,2,4,3,7,2.7,0,0
52,2,1,3,2,4,0.5,0,0
40,2,4,3,18,3,0.96,0,0
31,2,1,5,4,1,0.22,0,0
31,2,3,3,26,1,1,0,0
54,2,1,5,1,7,0.5,0,0
43,2,3,4,3,3,1.5,0,0
30,2,3,3,11,7,1,0,0
26,2,2,7,2,7,0.12,0,0
38,2,1,1,44,1,1.04,0,0
54,2,4,6,4,7,1.9,0,0
29,2,3,3,9,1,0.94,0,0
